event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location,hostname_norm,session_id_norm,event_category
IAM00013532,2026-08-14 04:21:14+00:00,EMP12567,sara.borah1,Information Technology,FAILED_LOGIN,Certificate,84.193.140.135,VDR-12567,DEV78025,,False,invalid credentials,98.0,remote,VDR-12567,,login_failed
IAM00007826,2026-08-25 11:05:59+00:00,EMP12831,  chatresh.nagi33  ,Brand Team,success_login,MFA,105.101.120.30,lpt-12831,DEV87428,SID540616,True,NA,40.0,remote,LPT-12831,SID540616,login_success
IAM00009832,2026-08-07 14:57:16+00:00,EMP10885,TARA.DASH81,Legal,failed logon,otp,,VDR-10885,NA,,False,invalid credentials,,Delhi,VDR-10885,,login_failed
IAM00008800,2026-09-07 21:03:33+00:00,EMP12309,  ira.ahuja17  ,Human Resource,SSO_SUCCESS,MFA,,WS-12309,DEV58488,SID875740,Y,,80.0,PB,WS-12309,SID875740,login_success
IAM00004578,2026-08-24 00:00:00+00:00,EMP12157,vansha.chadha57,Brand Team,success_login,SSO,124.203.71.103,VDR-12157,DEV50940,SID271756,Y,,90.0,ind,VDR-12157,SID271756,login_success
IAM00018194,2026-08-11 11:01:51+00:00,EMP12850,jatin.nigam57,It Support,success_login,Certificate,10.106.208.0,WS-12850,DEV16862,SID930722,True,,1.0,,WS-12850,SID930722,login_success
IAM00004100,2026-08-25 00:00:00+00:00,EMP10261,pavani_atwal76,Finance,success_login,sso,23.65.63.199,WS-10261,,SID487209,True,NA,100.0,Punjab,WS-10261,SID487209,login_success
IAM00015355,2026-08-31 14:59:00+00:00,EMP10048,george.dayal65,Brand Team,PASSWORD_RESET,PASSWORD,,WS_10048,DEV48752,,True,,34.0,India,WS-10048,,other
IAM00008599,2026-08-15 22:35:35+00:00,EMP10989,samaksh.arya80,Legal,LOGIN_SUCCESS,OTP,192.168.135.187,LPT-10989,DEV27143,SID878439,True,,73.0,DL,LPT-10989,SID878439,login_success
IAM00014527,,EMP12825,indali.goswami21,Finance,LOGON_FAILURE,password,,VDR-12825,DEV58627,,True,expired password,,PB,VDR-12825,,login_failed
IAM00016637,2026-08-11 23:43:25+00:00,EMP11397,kalpit.palla51,Business Sales,LOGON_FAILURE,BIOMETRIC,194.8.102.192,WS_11397,DEV83813,,no,,27.0,IN,WS-11397,,login_failed
IAM00013201,2026-11-08 03:26:08+00:00,EMP11665,oni.goda48,People Team,SSO_SUCCESS,certificate,192.168.79.62,VDR_11665,DEV49335,SID296851,True,NA,100.0,India,VDR-11665,SID296851,login_success
IAM00010708,2026-08-22 01:41:55+00:00,EMP12039,arunima.sridhar65,People Team,Login Failed,MFA,,WS-12039.corp.local,DEV58395,,no,account locked,,,WS-12039,,login_failed
IAM00003157,2026-08-09 20:05:43+00:00,EMP11363,chatura_sankar90,Finance,FAILED_LOGIN,PASSWORD,104.51.12.103,VDR-11363,DEV76764,SID-269176,1,bad token,4.0,UNKNOWN,VDR-11363,SID269176,login_failed
IAM00002400,2026-08-19 03:21:10+00:00,EMP11356,jeet.tara32,Legal,Login Failed,Certificate,172.16.159.40,LPT-11356.corp.local,DEV89370,,False,bad token,50.0,,LPT-11356,,login_failed
IAM00013773,2026-08-24 17:36:44+00:00,EMP10130,ARJUN.DEOL3,It Dept,success_login,mfa,,LPT-10130.corp.local,NA,SID872243,1,,90.0,Maharashtra,LPT-10130,SID872243,login_success
IAM00014065,2026-08-11 11:21:00+00:00,EMP12796,charvi.krishnan2,Procurement,LOGON_SUCCESS,certificate,,LPT-12796,DEV50826,SID220420,True,,90.0,,LPT-12796,SID220420,login_success
IAM00016698,2026-08-18 22:21:18+00:00,EMP12978,ria.thakkar89,Legal,LOGIN_FAILED,PASSWORD,172.16.105.189,vdr-12978,DEV85574,SID253003,False,WRONG PASSWORD,100.0,remote,VDR-12978,SID253003,other
IAM00012440,2026-08-04 00:00:00+00:00,EMP11226,tanveer.dugar93,Legal Dept,LOGIN_FAILED,certificate,,LPT-11226.corp.local,DEV46040,SID755167,False,account locked,55.0,PB,LPT-11226,SID755167,other
IAM00002876,2026-09-04 05:57:43+00:00,EMP12216,urvashi.handa11,Support,LOGIN_FAILED,Certificate,,VDR-12216,DEV58305,,False,expired password,96.0,Maharashtra,VDR-12216,,other
IAM00016940,2026-08-28 00:00:00+00:00,EMP10245,netra.mitter48,Purchase,failed logon,SSO,80.127.18.250,LPT-10245,DEV72676,SID460563,False,invalid credentials,93.0,,LPT-10245,SID460563,login_failed
IAM00000877,2026-08-03 03:28:48+00:00,EMP10785,jackson.balasubramanian40,R&D,AUTH_SUCCESS,Certificate,61.113.209.226,LPT-10785,DEV68224,,Y,,57.0,India,LPT-10785,,login_success
IAM00017359,2026-09-03 20:34:41+00:00,EMP11958,vanya.parekh93,HR,failed logon,SSO,66.187.132.239,VDR_11958,DEV76176,,False,WRONG PASSWORD,4.0,PB,VDR-11958,,login_failed
IAM00017456,2026-08-17 23:43:37+00:00,EMP10871,aahana.chaudhary67,Ops Team,LOGON_SUCCESS,Certificate,,,,,1,,10.0,Punjab,,,login_success
IAM00013370,2026-08-16 16:32:57+00:00,EMP12505,radhika.bath93,Procurement,PASSWORD_RESET,PASSWORD,192.168.190.123,LPT-12505,DEV68365,,True,NA,5.0,,LPT-12505,,other
IAM00007353,2026-08-22 07:48:06+00:00,EMP10673,robert.bandi13,Call Center,LOGON_FAILURE,PASSWORD,32.104.163.217,VDR-10673,NA,,False,NA,100.0,IN,VDR-10673,,login_failed
IAM00018246,2026-08-18 00:00:00+00:00,EMP12833,ubika.dora89,R&D,AUTH_SUCCESS,biometric,,WS-12833.corp.local,DEV70323,SID425266,True,,58.0,UNKNOWN,WS-12833,SID425266,login_success
IAM00008344,,EMP11226,TANVEER.DUGAR93,Legal,LOGON_SUCCESS,mfa,172.16.197.38,LPT-11226,,SID245559,False,,4.0,PB,LPT-11226,SID245559,login_success
IAM00013434,2026-08-21 14:05:00+00:00,EMP11222,vasatika.saraf30,Hr Dept,Login Failed,sso,173.236.37.118,LPT-11222.corp.local,DEV92764,,N,timeout,85.0,India,LPT-11222,,login_failed
IAM00018689,,EMP12285,fariq.koshy90,Finance,DEVICE_REGISTERED,Certificate,146.130.37.100,LPT-12285,DEV27115,,False,NA,36.0,,LPT-12285,,other
IAM00015162,2026-08-23 00:15:36+00:00,EMP10393,aarini.deep10,It Support,success_login,SSO,214.4.82.21,WS-10393,DEV44226,SID972269,False,,34.0,remote,WS-10393,SID972269,login_success
IAM00000565,2026-08-08 19:47:31+00:00,EMP10712,manya.bhatti69,Sales Dept,LOGIN_FAILED,mfa,,VDR-10712,DEV61127,,True,account locked,55.0,India,VDR-10712,,other
IAM00005233,2026-08-09 10:12:48+00:00,EMP11801,ekiya.jaggi5,Legal,LOGIN_FAILED,certificate,,LPT-11801,DEV21792,SID785705,True,expired password,63.0,remote,LPT-11801,SID785705,other
IAM00008512,2026-08-21 11:46:39+00:00,EMP12425,JEET.RAJAGOPALAN64,Innovation,Login Success,otp,,LPT-12425,DEV51114,SID485968,True,NA,55.0,ind,LPT-12425,SID485968,other
IAM00014709,2026-08-04 04:03:44+00:00,EMP11085,finn.kurian25,Cs,failed logon,OTP,173.29.100.65,LPT-11085,DEV52391,SID829721,no,account locked,40.0,Maharashtra,LPT-11085,SID829721,login_failed
IAM00015634,2026-08-29 00:00:00+00:00,EMP10985,MAANAS.NORI15,Fin,invalid_credentials,BIOMETRIC,192.168.81.220,LPT-10985,DEV92750,,False,expired password,58.0,Maharashtra,LPT-10985,,login_failed
IAM00012151,2026-08-01 00:00:00+00:00,EMP10733,VIVAAN.CHOUDHRY44,It Support,success_login,sso,,LPT-10733,DEV95701,,True,,1.0,DL,LPT-10733,,login_success
IAM00018759,2026-09-01 16:35:34+00:00,EMP11502,WYATT.JANI93,Call Center,LOGON_SUCCESS,OTP,172.16.102.127,WS-11502,DEV91062,SID670295,N,NA,2.0,DL,WS-11502,SID670295,login_success
IAM00017975,2026-08-21 10:00:19+00:00,EMP12976,aayush.koshy48,Sales,LOGIN_SUCCESS,SSO,10.225.61.0,VDR-12976,DEV58610,SID927228,False,NA,63.0,remote,VDR-12976,SID927228,login_success
IAM00018414,2026-08-19 07:30:00+00:00,EMP11126,liam_murthy21,Accounts,Login Success,sso,192.168.91.239,WS-11126,,,False,,100.0,Maharashtra,WS-11126,,other
IAM00015777,2026-04-08 00:05:54+00:00,EMP10912,mohammed.devan20,Operations,PASSWORD_RESET,BIOMETRIC,,LPT-10912,DEV26119,,Y,,96.0,India,LPT-10912,,other
IAM00017307,2026-09-02 20:08:07+00:00,EMP12901,advay.jayaraman98,Legal,MFA_FAILED,otp,172.16.182.73,ws-12901,DEV81061,SID201170,False,,70.0,Delhi,WS-12901,SID201170,mfa_failure
IAM00002261,2026-08-05 11:16:44+00:00,EMP10423,,Legal,ACCOUNT_UNLOCK,MFA,172.16.126.124,LPT-10423,DEV77045,,True,NA,100.0,IN,LPT-10423,,other
IAM00004400,2026-08-16 03:45:00+00:00,EMP12254,HARINI.RAM37,Purchase,AUTH_SUCCESS,MFA,206.213.5.199,VDR-12254.corp.local,DEV11599,SID852349,True,NA,98.0,remote,VDR-12254,SID852349,login_success
IAM00005766,2026-09-07 00:00:00+00:00,EMP11257,  kala.cheema20  ,Customer Care,DEVICE_REGISTERED,mfa,,LPT-11257,DEV57663,,False,,82.0,UNKNOWN,LPT-11257,,other
IAM00002994,2026-09-01 21:17:16+00:00,EMP12192,raksha.narain66,Marketing,SSO_SUCCESS,Certificate,192.168.243.74,WS-12192,DEV91539,,False,,62.0,IN,WS-12192,,login_success
IAM00006874,2026-08-08 00:00:00+00:00,EMP11226,tanveer.dugar93,Legal Dept,Successful Login,mfa,,LPT-11226.corp.local,NA,SID352391,N,,90.0,Delhi,LPT-11226,SID352391,login_success
IAM00019136,2026-09-02 00:00:00+00:00,EMP10285,VARENYA.NAGAR50,Support,invalid_credentials,biometric,35.11.190.5,VDR-10285,DEV28343,,False,timeout,,DL,VDR-10285,,login_failed
IAM00010693,2026-08-05 19:18:44+00:00,EMP10393,aarini.deep10,IT,FAILED_LOGIN,certificate,,WS-10393,,SID699719,Y,wrong_password,91.0,Maharashtra,WS-10393,SID699719,login_failed
IAM00016875,2026-08-21 00:48:47+00:00,EMP10685,anamika.sundaram14,Ops Team,LOGIN_FAILED,sso,,LPT-10685,DEV49599,SID674100,False,timeout,92.0,ind,LPT-10685,SID674100,other
IAM00019698,2026-08-08 00:00:00+00:00,EMP10994,GAURAV.KONDA64,R&D,SSO_SUCCESS,BIOMETRIC,192.168.118.63,,,,True,,44.0,,WS-10994,,login_success
IAM00001300,2026-08-15 12:22:53+00:00,EMP11396,victor.ratta94,Legal,invalid_credentials,Certificate,192.168.246.178,VDR-11396,NA,SID994310,N,,22.0,,VDR-11396,SID994310,login_failed
IAM00011951,2026-09-08 22:21:17+00:00,EMP11003,YASHASVI.NAYAR20,Legal,AUTH_SUCCESS,mfa,192.168.31.154,VDR-11003,DEV37508,SID925660,Y,NA,100.0,UNKNOWN,VDR-11003,SID925660,login_success
IAM00013518,2026-08-26 02:42:04+00:00,EMP12579,balveer.nair93,Information Technology,LOGON_FAILURE,password,,VDR-12579,DEV22006,,True,timeout,76.0,DL,VDR-12579,,login_failed
IAM00005796,2026-08-25 00:00:00+00:00,EMP12700,zilmil_sur74,Finance,Successful Login,mfa,,LPT-12700,DEV89362,SID409518,False,NA,100.0,,LPT-12700,SID409518,login_success
IAM00004372,2026-08-11 05:21:30+00:00,EMP12054,amara.sur40,Ops Team,success_login,MFA,,,NA,SID696437,0,,30.0,UNKNOWN,VDR-12054,SID696437,login_success
IAM00019290,2026-08-05 10:08:00+00:00,EMP12287,vritti.rajagopalan54,Operations Dept,DEVICE_REGISTERED,BIOMETRIC,61.4.100.63,WS-12287,DEV61887,,N,NA,53.0,UNKNOWN,WS-12287,,other
IAM00019571,,EMP12372,chavvi.dey98,Purch,LOGIN_SUCCESS,BIOMETRIC,192.168.172.180,LPT-12372,DEV32719,SID549557,True,NA,30.0,DL,LPT-12372,SID549557,login_success
IAM00003304,2026-08-22 13:40:52+00:00,EMP10154,gagan.pandey3,Operations,AUTH_SUCCESS,mfa,192.168.90.252,,NA,SID797824,False,,90.0,Delhi,,SID797824,login_success
IAM00010417,2026-08-10 00:00:00+00:00,EMP11579,naksh.sekhon89,R&D,Successful Login,certificate,192.168.41.28,VDR-11579,DEV23506,,yes,,,ind,VDR-11579,,login_success
IAM00006425,,EMP11739,edhitha_bala97,Support,Successful Login,certificate,,ws-11739,DEV76368,SID890494,True,,70.0,,WS-11739,SID890494,login_success
IAM00018659,2026-08-27 13:46:43+00:00,EMP11893,,Legal Dept,LOGIN_FAILED,OTP,,WS-11893,,,N,account locked,7.0,,WS-11893,,other
IAM00014746,,EMP12211,samar.bal73,Supply Chain,success_login,MFA,74.208.80.82,LPT-12211,,SID653925,False,,12.0,IN,LPT-12211,SID653925,login_success
IAM00002185,2026-09-05 02:27:17+00:00,EMP10799,baljiwan.raju72,Purchase,AUTH_SUCCESS,password,172.16.168.123,VDR-10799,DEV82235,SID293061,False,,39.0,Maharashtra,VDR-10799,SID293061,login_success
IAM00016569,2026-08-06 00:00:00+00:00,EMP12747,chanakya.keer83,Brand Team,Successful Login,MFA,,LPT-12747,DEV55054,SID761337,True,NA,67.0,India,LPT-12747,SID761337,login_success
IAM00002467,2026-06-09 11:51:29+00:00,EMP10203,samaksh.subramanian60,Call Center,failed logon,biometric,192.168.143.241,VDR-10203,,SID684516,False,,,UNKNOWN,VDR-10203,SID684516,login_failed
IAM00015625,2026-08-28 01:44:08+00:00,EMP12318,  jacob.karnik59  ,Marketing Dept,success_login,OTP,214.26.114.113,vdr-12318,DEV95260,SID677935,yes,,100.0,PB,VDR-12318,SID677935,login_success
IAM00018953,2026-09-03 00:00:00+00:00,EMP11072,yashoda.kannan15,R&D,LOGON_SUCCESS,otp,,LPT-11072,DEV37740,SID898197,Y,,64.0,IN,LPT-11072,SID898197,login_success
IAM00009695,2026-09-05 08:29:43+00:00,EMP10527,  william.modi62  ,Legal,LOGIN_FAILED,certificate,,,,,Y,OTP expired,78.0,UNKNOWN,,,other
IAM00005369,2026-01-08 10:59:56+00:00,EMP11986,yahvi.bhat30,Support,DEVICE_REGISTERED,SSO,170.16.53.123,WS_11986,DEV97837,,True,,59.0,Maharashtra,WS-11986,,other
IAM00009887,,EMP11055,urmi.sunder11,Support,MFA_FAILED,sso,,LPT-11055,DEV65950,SID919473,True,MFA failed,93.0,IN,LPT-11055,SID919473,mfa_failure
IAM00006672,,EMP12088,timothy.chad15,Procurement Team,AUTH_SUCCESS,OTP,34.110.0.221,LPT-12088,DEV60145,SID359510,False,,35.0,PB,LPT-12088,SID359510,login_success
IAM00007883,2026-08-20 14:48:00+00:00,EMP10843,amol.dayal53,Operations,success_login,SSO,172.16.135.248,VDR-10843,DEV28423,SID227786,True,NA,100.0,India,VDR-10843,SID227786,login_success
IAM00007891,2026-09-08 09:08:31+00:00,EMP12974,adweta.grewal52,Operations,LOGON_SUCCESS,sso,,LPT-12974,DEV45063,,0,,72.0,DL,LPT-12974,,login_success
IAM00011583,2026-09-03 00:00:00+00:00,EMP10665,daksh.kalita23,Sales,AUTH_FAILED,Certificate,172.16.76.184,WS-10665,DEV98142,SID600790,True,account locked,1.0,Delhi,WS-10665,SID600790,login_failed
IAM00012559,2026-08-28 00:00:00+00:00,EMP12162,megha_garg48,Purch,PRIVILEGE_ESCALATION_REQUEST,Certificate,,WS-12162,DEV11006,,yes,NA,100.0,PB,WS-12162,,other
IAM00015742,2026-08-14 00:00:00+00:00,EMP12226,udant.palla36,IT,AUTH_SUCCESS,sso,,WS-12226,,SID347639,True,NA,74.0,PB,WS-12226,SID347639,login_success
IAM00009678,2026-09-09 08:17:30+00:00,EMP11668,jeremiah.salvi4,R&D,success_login,password,172.16.19.85,LPT-11668,DEV95118,SID261433,True,,2.0,remote,LPT-11668,SID261433,login_success
IAM00000667,2026-09-03 20:26:35+00:00,EMP11103,naksh.khalsa84,Finance,FAILED_LOGIN,password,116.230.156.28,LPT-11103,DEV43315,SID119083,False,,18.0,,LPT-11103,SID119083,login_failed
IAM00001700,2026-08-17 05:56:55+00:00,EMP12896,pahal.shere50,Legal,success_login,Certificate,172.16.141.178,VDR-12896,DEV38001,SID975821,N,,68.0,PB,VDR-12896,SID975821,login_success
IAM00019024,2026-08-24 09:12:12+00:00,EMP12390,hemani.mohanty26,Marketing Dept,LOGIN_SUCCESS,OTP,172.16.206.176,WS-12390,DEV18876,,True,NA,100.0,Punjab,WS-12390,,login_success
IAM00004944,2026-09-03 17:27:00+00:00,EMP10972,zaitra.hayre49,Operations,LOGIN_SUCCESS,OTP,,LPT_10972,,,True,,19.0,remote,LPT-10972,,login_success
IAM00015124,2026-08-04 11:36:41+00:00,EMP11544,gautam.thakur16,Hr Dept,FAILED_LOGIN,password,172.16.139.228,VDR_11544,,,False,wrong_password,34.0,India,VDR-11544,,login_failed
IAM00010351,,EMP11159,ADYA.SHETTY2,HR,MFA_FAILED,PASSWORD,,WS-11159.corp.local,DEV21136,SID550235,no,bad token,69.0,,WS-11159,SID550235,mfa_failure
IAM00014574,2026-03-08 01:14:56+00:00,EMP12678,aadhya.saraf43,Supply Chain,SSO_SUCCESS,BIOMETRIC,,VDR_12678,,SID317141,True,,4.0,,VDR-12678,SID317141,login_success
IAM00015506,2026-07-08 05:47:40+00:00,EMP11073,rachit.shanker56,It Support,Successful Login,mfa,,WS-11073,DEV46747,SID369260,True,,87.0,Maharashtra,WS-11073,SID369260,login_success
IAM00019640,2026-08-17 18:07:37+00:00,EMP12970,ethan.peri39,Procurement,LOGON_FAILURE,MFA,,LPT-12970,DEV32709,,no,wrong_password,99.0,,LPT-12970,,login_failed
IAM00006865,2026-08-31 19:02:14+00:00,EMP11416,ria.khare57,Legal,Successful Login,MFA,51.191.3.199,WS-11416,DEV75585,SID746310,True,,90.0,Punjab,WS-11416,SID746310,login_success
IAM00017480,2026-08-24 10:21:00+00:00,EMP11745,yuvraj.mani31,Legal,PRIVILEGE_ESCALATION_REQUEST,PASSWORD,,LPT-11745.corp.local,,,1,,49.0,remote,LPT-11745,,other
IAM00003473,2026-08-10 00:00:00+00:00,EMP12280,viraj.tripathi85,HR,FAILED_LOGIN,PASSWORD,,LPT-12280,DEV72491,,True,bad token,45.0,India,LPT-12280,,login_failed
IAM00002824,2026-08-06 23:55:00+00:00,EMP11082,om.jain49,IT,LOGIN_SUCCESS,password,192.168.243.137,VDR-11082,,SID928113,yes,,28.0,Maharashtra,VDR-11082,SID928113,login_success
IAM00012514,2026-08-09 19:28:40+00:00,EMP10947,  vansha.choudhury76  ,Sales Dept,FAILED_LOGIN,MFA,172.16.63.63,,NA,SID161801,True,bad token,100.0,UNKNOWN,VDR-10947,SID161801,login_failed
IAM00018895,2026-08-09 13:45:37+00:00,EMP12826,,Compliance,PASSWORD_RESET,sso,,LPT-12826,DEV63528,,True,,36.0,IN,LPT-12826,,other
IAM00014810,2026-09-07 03:13:35+00:00,EMP12579,balveer.nair93,Information Technology,LOGON_SUCCESS,mfa,172.16.248.77,VDR-12579,DEV22006,,True,,,Punjab,VDR-12579,,login_success
IAM00003539,2026-08-27 19:10:00+00:00,EMP10194,ayush.dua87,R&D,SSO_SUCCESS,BIOMETRIC,,LPT-10194,DEV40932,SID-435781,N,,45.0,Maharashtra,LPT-10194,SID435781,login_success
IAM00017012,2026-08-31 16:34:10+00:00,EMP12672,meera.kulkarni21,Ops Team,LOGON_SUCCESS,SSO,,LPT-12672,DEV32716,SID231099,True,,48.0,,LPT-12672,SID231099,login_success
IAM00016053,2026-08-08 19:09:32+00:00,EMP10667,nathaniel.dhaliwal53,IT,LOGON_FAILURE,sso,172.16.117.51,VDR-10667,DEV98892,SID887487,0,account locked,61.0,Maharashtra,VDR-10667,SID887487,login_failed
IAM00002817,,EMP10721,chameli.rama10,Marketing Dept,SSO_SUCCESS,BIOMETRIC,172.16.9.31,WS_10721,DEV53601,,True,,95.0,,WS-10721,,login_success
IAM00011763,2026-08-24 13:03:10+00:00,EMP12546,reva.nayak73,IT,LOGON_SUCCESS,mfa,199.227.36.150,ws-12546,DEV38336,,True,,,,WS-12546,,login_success
IAM00002525,2026-02-08 01:10:59+00:00,EMP11406,urishilla.bhatt88,Sales Dept,LOGIN_SUCCESS,otp,,WS-11406,DEV78076,SID366738,True,,28.0,Punjab,WS-11406,SID366738,login_success
IAM00000026,2026-08-31 02:24:00+00:00,EMP10802,panini.gokhale89,Finance,LOGIN_SUCCESS,sso,172.16.80.63,lpt-10802,DEV37504,SID933965,False,,97.0,ind,LPT-10802,SID933965,login_success
IAM00015688,2026-08-20 09:36:43+00:00,EMP10781,rohan.wali29,R&D,ACCOUNT_UNLOCK,BIOMETRIC,,WS-10781.corp.local,,,False,NA,5.0,Maharashtra,WS-10781,,other
IAM00006629,,EMP12603,gautam.dass68,Finance,LOGON_SUCCESS,biometric,,,DEV97646,SID250413,True,,21.0,ind,LPT-12603,SID250413,login_success
IAM00019548,2026-08-02 15:12:00+00:00,EMP10949,rachita_gala98,Cs,SSO_SUCCESS,sso,172.16.163.214,VDR-10949,DEV63313,SID165742,False,,71.0,Punjab,VDR-10949,SID165742,login_success
IAM00013482,2026-08-13 01:28:14+00:00,EMP12579,balveer.nair93,IT,LOGON_SUCCESS,otp,192.168.7.101,VDR-12579,DEV22006,,True,,47.0,remote,VDR-12579,,login_success
IAM00015141,2026-08-26 11:03:15+00:00,EMP10002,xalak.tiwari72,Sales,success_login,PASSWORD,,LPT-10002,DEV68878,SID748477,N,,25.0,Delhi,LPT-10002,SID748477,login_success
IAM00015184,2026-08-19 23:52:04+00:00,EMP11539,,Operations,AUTH_FAILED,SSO,,LPT_11539,DEV29435,,False,OTP expired,76.0,Punjab,LPT-11539,,login_failed
IAM00019306,,EMP10841,luke.mohan55,It Support,failed logon,biometric,,WS-10841,DEV27882,SID714831,False,,,UNKNOWN,WS-10841,SID714831,login_failed
IAM00017439,2026-09-02 08:16:33+00:00,EMP12149,teerth.chowdhury93,Legal,LOGON_FAILURE,certificate,,LPT-12149,DEV42587,,no,unknown user,62.0,PB,LPT-12149,,login_failed
IAM00005934,2026-08-02 01:40:33+00:00,EMP10942,udarsh.chokshi75,R&D,MFA_ENROLLMENT,OTP,,VDR-10942,DEV89541,,False,NA,22.0,DL,VDR-10942,,other
IAM00010582,,EMP10014,  ridhi.saini2  ,HR,LOGIN_FAILED,BIOMETRIC,,WS-10014,DEV94012,,True,bad token,72.0,,WS-10014,,other
IAM00016699,2026-08-22 22:09:19+00:00,EMP12776,abeer.bhatt30,Information Technology,SSO_SUCCESS,certificate,137.52.140.4,VDR-12776,NA,SID415346,yes,,84.0,ind,VDR-12776,SID415346,login_success
IAM00012328,,EMP10748,faqid.kuruvilla95,It Support,Successful Login,BIOMETRIC,196.88.116.107,LPT-10748,DEV13809,SID588678,True,,3.0,Delhi,LPT-10748,SID588678,login_success
IAM00012689,2026-08-08 09:58:51+00:00,EMP10121,mason.sarna33,R&D,invalid_credentials,Certificate,192.168.252.48,WS-10121,,,True,unknown user,4.0,remote,WS-10121,,login_failed
IAM00005048,,EMP10300,adweta.kaur27,R&D,LOGIN_FAILED,OTP,147.197.53.114,,DEV19064,SID730506,0,unknown user,9.0,Delhi,VDR-10300,SID730506,other
IAM00017502,2026-08-10 05:55:53+00:00,EMP10746,OVIYA.ACHARYA25,People Team,LOGON_FAILURE,certificate,144.129.156.33,WS-10746,DEV75210,SID-848790,False,,,DL,WS-10746,SID848790,login_failed
IAM00000790,2026-09-09 05:21:35+00:00,EMP10447,,Procurement Team,LOGIN_SUCCESS,OTP,,LPT-10447,DEV77070,SID476993,Y,,74.0,PB,LPT-10447,SID476993,login_success
IAM00003098,2026-08-02 19:46:14+00:00,EMP10472,aryan.gour66,Mktg,LOGON_SUCCESS,PASSWORD,172.16.247.236,WS-10472.corp.local,DEV82559,SID625383,True,,72.0,,WS-10472,SID625383,login_success
IAM00010634,2026-08-26 00:00:00+00:00,EMP12149,teerth.chowdhury93,Legal Dept,Login Failed,MFA,,LPT-12149,DEV42587,,False,WRONG PASSWORD,98.0,,LPT-12149,,login_failed
IAM00017224,2026-09-01 00:00:00+00:00,EMP11521,mohini.hegde96,Operations,FAILED_LOGIN,password,,ws-11521,DEV83831,,True,unknown user,87.0,remote,WS-11521,,login_failed
IAM00000106,2026-09-07 00:00:00+00:00,EMP10727,kabir.sampath9,Customer Care,Successful Login,biometric,172.16.186.30,WS-10727,DEV73185,SID350596,Y,,3.0,DL,WS-10727,SID350596,login_success
IAM00002731,2026-08-17 10:21:02+00:00,EMP11001,aarush.prashad25,Purch,LOGON_SUCCESS,certificate,192.168.76.209,VDR-11001,DEV81188,SID420378,True,,14.0,Punjab,VDR-11001,SID420378,login_success
IAM00007442,2026-08-26 00:00:00+00:00,EMP11566,ekani.panchal59,Hr Dept,AUTH_SUCCESS,sso,172.16.49.50,VDR_11566,DEV48759,SID471728,N,,70.0,remote,VDR-11566,SID471728,login_success
IAM00004820,2026-08-24 00:00:00+00:00,EMP11056,yashoda.chada85,Legal Dept,Successful Login,MFA,,VDR-11056,DEV63950,,1,,100.0,Delhi,VDR-11056,,login_success
IAM00017376,2026-08-23 02:11:00+00:00,EMP12505,radhika.bath93,Procurement,SSO_SUCCESS,PASSWORD,,LPT-12505,DEV68365,SID553728,True,NA,37.0,,LPT-12505,SID553728,login_success
IAM00018045,2026-08-01 14:03:00+00:00,EMP12525,oeshi.gara54,R&D,Successful Login,biometric,131.253.239.175,vdr-12525,DEV96412,SID936922,False,,100.0,India,VDR-12525,SID936922,login_success
IAM00009640,2026-09-07 00:00:00+00:00,EMP12342,lohit.doctor85,Compliance,Login Success,Certificate,,VDR-12342,DEV72066,SID862528,False,,92.0,,VDR-12342,SID862528,other
IAM00002761,2026-09-06 11:44:44+00:00,EMP10691,JOSHUA.VISWANATHAN97,IT,success_login,otp,,lpt-10691,DEV69372,SID421582,True,,4.0,IN,LPT-10691,SID421582,login_success
IAM00016614,2026-08-21 09:17:06+00:00,EMP11270,pallavi.prashad61,Hr Dept,LOGIN_SUCCESS,BIOMETRIC,,LPT-11270,DEV84352,,False,,51.0,DL,LPT-11270,,login_success
IAM00010493,2026-08-26 03:16:01+00:00,EMP10136,aishani.chanda55,People Team,success_login,PASSWORD,192.168.48.157,WS-10136,DEV19632,SID937019,1,,14.0,remote,WS-10136,SID937019,login_success
