log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country,hostname_norm,session_id_norm
FW000025692,,LPT_10897,,,,445.0,tcp,allow,14802745.0,28663378.0,SID174243,False,,RU,LPT-10897,SID174243
FW000016279,2026-09-04 14:41:00+00:00,VDR-12091,19.9.121.17,,135.0,135.0,UDP,allow,17831.0,39429235.0,SID-642825,False,,United States,VDR-12091,SID642825
FW000029742,2026-08-08 00:00:00+00:00,WS-10413,,72.79.78.146,53.0,3306.0,tcp,allow,22187817.0,39533277.0,,True,ALLOW_WEB,IN,WS-10413,
FW000010828,2026-09-03 04:30:28+00:00,ws-10982,192.168.12.83,106.221.97.7,,443.0,TCP,allow,20702733.0,39443284.0,SID174628,False,,,WS-10982,SID174628
FW000027016,2026-09-07 08:40:00+00:00,vdr-10847,192.168.51.62,,25.0,1433.0,TCP/6,deny,43232577.0,,SID587955,False,ALLOW_WEB,unknown,VDR-10847,SID587955
FW000019780,2026-02-08 20:16:27+00:00,VDR-11455.corp.local,,,135.0,,TCP,allow,31.0,33014801.0,SID427888,False,block_tor_exit,RU,VDR-11455,SID427888
FW000021953,2026-08-15 11:48:00+00:00,LPT-10935,135.185.206.228,,,445.0,6,deny,44754635.0,40.0,SID-862329,False,,,LPT-10935,SID862329
FW000018469,2026-08-27 15:55:46+00:00,LPT-11631,,192.168.123.82,,,ping,allow,37467.0,14094271.0,sid635039,False,block_tor_exit,,LPT-11631,SID635039
FW000013252,2026-08-27 06:19:13+00:00,LPT-12766,,81.6.74.51,,,tcp,deny,6335.0,7880652.0,,False,MONITOR_DB_ACCESS,India,LPT-12766,
FW000020518,2026-09-02 21:12:00+00:00,LPT-10055,,32.95.63.179,8080.0,445.0,TCP/6,allow,46056402.0,31243264.0,SID117225,False,,India,LPT-10055,SID117225
FW000025949,2026-08-07 22:39:49+00:00,VDR-11167,50.201.161.120,,3389.0,135.0,TCP/6,deny,12.0,23.0,SID-263037,False,,,VDR-11167,SID263037
FW000016657,2026-02-08 03:56:12+00:00,LPT-10041,172.16.183.248,,,3389.0,6,deny,48891316.0,20.0,SID810055,True,allow_office_apps,India,LPT-10041,SID810055
FW000009990,2026-08-01 09:40:46+00:00,VDR-11566,,192.168.87.21,25.0,443.0,tcp,allow,,32080.0,SID359252,False,UNKNOWN,unknown,VDR-11566,SID359252
FW000019917,2026-08-24 07:26:50+00:00,LPT-12597,,23.122.193.207,8080.0,8080.0,UDP/17,allow,10.0,46813530.0,SID590281,False,ALLOW_INTERNAL_DNS,,LPT-12597,SID590281
FW000003602,2026-08-29 07:37:27+00:00,LPT-11131,,,80.0,8443.0,tcp,allow,32.0,45.0,SID934827,False,BLOCK_EXTERNAL_RDP,Russia,LPT-11131,SID934827
FW000001110,2026-08-29 17:14:57+00:00,ws-12756,192.168.12.8,134.84.129.207,,,UDP/17,allow,14289743.0,11950559.0,SID-589556,False,,Russia,WS-12756,SID589556
FW000025645,2026-09-09 16:54:45+00:00,LPT-11539.corp.local,,,,8080.0,TCP,allow,37245037.0,48.0,SID485150,False,,,LPT-11539,SID485150
FW000002237,2026-08-23 22:40:00+00:00,ws-10078,99.34.218.231,66.220.93.237,53.0,,tcp,deny,42485823.0,33615978.0,SID821927,False,UNKNOWN,RU,WS-10078,SID821927
FW000001805,2026-09-08 08:22:37+00:00,WS-12745,,172.16.231.153,8443.0,8443.0,udp,allow,16779659.0,7610736.0,SID747871,True,UNKNOWN,ind,WS-12745,SID747871
FW000017143,2026-08-10 00:00:00+00:00,WS_12606,,94.91.182.188,443.0,445.0,udp,allow,5157847.0,31203519.0,SID324146,False,MONITOR_DB_ACCESS,United States,WS-12606,SID324146
FW000029553,,LPT-11904,,207.250.199.98,,,tcp,allow,,14.0,SID187947,False,ALLOW_INTERNAL_DNS,US,LPT-11904,SID187947
FW000020682,2026-08-24 00:43:33+00:00,vdr-12835,192.168.210.95,,1433.0,,UDP/17,allow,30295352.0,36339153.0,SID314706,False,BLOCK_EXTERNAL_RDP,RU,VDR-12835,SID314706
FW000007673,2026-08-08 00:24:00+00:00,WS-10319,,171.143.153.28,,,TCP/6,allow,162917.0,49496219.0,SID-154021,False,,unknown,WS-10319,SID154021
FW000009074,2026-08-06 00:00:00+00:00,VDR_11812,,,,8443.0,icmp,allow,37.0,9515.0,SID391164,True,UNKNOWN,China,VDR-11812,SID391164
FW000023400,2026-08-10 13:31:49+00:00,,172.16.98.103,173.203.77.37,3389.0,,TCP,deny,44.0,40487.0,SID732948,False,,US,,SID732948
FW000000097,2026-09-08 23:51:38+00:00,VDR-10473,,,22.0,445.0,TCP,deny,44695582.0,22670583.0,SID290459,False,ALLOW_INTERNAL_DNS,United States,VDR-10473,SID290459
FW000021215,2026-08-15 08:56:00+00:00,ws-10305,15.7.201.115,128.245.66.71,,8443.0,TCP,allow,,,SID578597,True,ALLOW_INTERNAL_DNS,IN,WS-10305,SID578597
FW000017513,2026-09-07 19:22:00+00:00,VDR-11933.corp.local,,107.22.134.145,,,tcp,allow,12.0,,,False,block_tor_exit,United States,VDR-11933,
FW000029667,2026-08-08 00:00:00+00:00,WS-12756,10.4.77.0,172.16.52.22,22.0,8443.0,UDP/17,allow,,11989372.0,SID-868923,False,UNKNOWN,China,WS-12756,SID868923
FW000028019,2026-08-06 06:32:06+00:00,WS-10831,,40.49.202.18,,53.0,UDP/17,allow,37480619.0,30751524.0,SID559404,False,ALLOW_INTERNAL_DNS,US,WS-10831,SID559404
FW000004392,2026-08-28 13:55:16+00:00,,172.16.148.37,167.122.66.144,,,17,allow,6161009.0,17338232.0,SID766441,False,ALLOW_WEB,,,SID766441
FW000023214,2026-08-15 13:00:43+00:00,WS-11545,93.24.102.77,210.31.212.125,,,TCP,deny,,4583641.0,,False,block_tor_exit,China,WS-11545,
FW000001636,2026-08-16 02:17:00+00:00,LPT-11807,,189.19.244.108,80.0,8080.0,TCP/6,deny,33690824.0,34.0,,False,MONITOR_DB_ACCESS,India,LPT-11807,
FW000019694,2026-08-16 17:46:30+00:00,LPT-10671,10.243.53.0,,25.0,25.0,tcp,allow,7319283.0,36214559.0,SID-628354,False,MONITOR_DB_ACCESS,CN,LPT-10671,SID628354
FW000022153,2026-08-28 21:57:00+00:00,VDR-11251,,,,22.0,TCP/6,allow,9581681.0,6787836.0,SID696833,True,ALLOW_INTERNAL_DNS,,VDR-11251,SID696833
FW000014837,2026-09-03 13:30:00+00:00,LPT-11728,,,,445.0,TCP/6,allow,25.0,22693231.0,SID449277,False,BLOCK_EXTERNAL_RDP,RU,LPT-11728,SID449277
FW000008443,2026-08-06 12:40:00+00:00,LPT-10002,172.16.52.64,207.171.66.194,3389.0,8443.0,tcp,allow,5.0,36.0,SID705365,False,,ind,LPT-10002,SID705365
FW000020217,2026-09-04 22:54:52+00:00,ws-10190,,,,80.0,UDP/17,allow,46.0,18043425.0,SID706771,False,DENY_TELNET,ind,WS-10190,SID706771
FW000018114,2026-09-02 00:00:00+00:00,LPT-12530,192.168.97.149,192.168.51.10,445.0,3306.0,UDP/17,allow,5.0,3.0,,False,DENY_TELNET,CN,LPT-12530,
FW000024948,2026-08-25 00:00:00+00:00,LPT-12027,140.153.184.249,,80.0,1433.0,TCP,allow,19841106.0,24301.0,,False,UNKNOWN,RU,LPT-12027,
FW000019322,,LPT-11239,,93.203.158.57,80.0,80.0,UDP/17,allow,30021408.0,,SID-655612,False,,IN,LPT-11239,SID655612
FW000029659,2026-08-11 08:26:49+00:00,WS-12910,10.7.155.0,172.16.131.176,25.0,3306.0,tcp,deny,6565663.0,27619961.0,SID139836,False,block_tor_exit,China,WS-12910,SID139836
FW000007376,2026-09-02 05:11:22+00:00,vdr-12405,192.168.61.247,192.168.61.232,80.0,1433.0,TCP/6,allow,15395766.0,20961228.0,,False,allow_office_apps,CN,VDR-12405,
FW000004903,2026-08-22 00:07:00+00:00,ws-11776,,,8443.0,22.0,UDP/17,deny,21955416.0,17828.0,SID189788,False,BLOCK_EXTERNAL_RDP,,WS-11776,SID189788
FW000007574,2026-08-29 08:50:21+00:00,VDR-10529,,172.16.122.77,,1433.0,udp,deny,9448971.0,17369234.0,SID777071,False,block_tor_exit,ind,VDR-10529,SID777071
FW000020992,2026-08-16 00:22:31+00:00,LPT-12508,,96.82.44.125,,8443.0,TCP/6,allow,24.0,10130655.0,,False,MONITOR_DB_ACCESS,Russia,LPT-12508,
FW000018391,2026-08-05 08:45:10+00:00,LPT-12672,192.168.172.207,99.175.227.180,8080.0,443.0,udp,allow,38940088.0,7670310.0,SID710502,False,allow_office_apps,China,LPT-12672,SID710502
FW000000763,2026-08-08 05:59:12+00:00,,192.168.133.222,,,80.0,UDP/17,deny,25.0,39494831.0,SID188781,False,,China,,SID188781
FW000005437,2026-08-22 01:36:29+00:00,WS-11895,,,8080.0,,tcp,allow,32.0,13897961.0,SID368346,False,DENY_TELNET,RU,WS-11895,SID368346
FW000026911,2026-09-05 00:38:00+00:00,WS-12124,192.168.203.248,172.16.104.74,445.0,,tcp,deny,12255229.0,47.0,SID122513,False,ALLOW_INTERNAL_DNS,IN,WS-12124,SID122513
FW000019497,2026-08-02 00:00:00+00:00,LPT-11478,192.168.19.200,145.49.161.64,3306.0,22.0,TCP,deny,15143.0,1808190.0,SID927820,False,ALLOW_WEB,,LPT-11478,SID927820
FW000020549,2026-09-08 15:42:00+00:00,,,,1433.0,8443.0,UDP/17,allow,13904486.0,38374904.0,SID187417,False,BLOCK_EXTERNAL_RDP,China,,SID187417
FW000019115,2026-08-09 10:06:14+00:00,LPT-10463,192.168.30.239,192.168.102.190,8443.0,3306.0,17,deny,34868124.0,,SID-624102,False,ALLOW_WEB,IN,LPT-10463,SID624102
FW000015462,2026-08-16 02:25:26+00:00,LPT-11512,,192.168.141.33,,,UDP,deny,47258739.0,41453038.0,SID269868,False,MONITOR_DB_ACCESS,RU,LPT-11512,SID269868
FW000013572,2026-09-08 14:33:04+00:00,VDR-11946.corp.local,,,,445.0,TCP/6,allow,48809542.0,41388.0,SID121877,False,allow_office_apps,unknown,VDR-11946,SID121877
FW000022813,2026-08-07 23:39:07+00:00,lpt-12169,192.168.11.169,172.16.107.91,,,TCP,allow,42385.0,28850505.0,SID338341,False,UNKNOWN,ind,LPT-12169,SID338341
FW000008333,2026-08-21 18:55:01+00:00,VDR-12638,,,443.0,445.0,TCP/6,allow,46.0,41301593.0,,False,BLOCK_EXTERNAL_RDP,ind,VDR-12638,
FW000017593,2026-08-18 08:42:51+00:00,LPT-11762,,,8080.0,3389.0,TCP/6,deny,20.0,23580.0,SID265170,False,UNKNOWN,United States,LPT-11762,SID265170
FW000020237,2026-08-11 11:42:31+00:00,VDR-12237,,223.16.124.105,3389.0,8443.0,UDP/17,deny,40446.0,13317060.0,SID154872,False,ALLOW_WEB,ind,VDR-12237,SID154872
FW000017596,2026-01-08 18:10:50+00:00,VDR-11787,,37.114.196.63,25.0,445.0,TCP/6,deny,,46.0,SID350858,False,ALLOW_WEB,unknown,VDR-11787,SID350858
FW000024800,2026-08-29 00:00:00+00:00,LPT-10452.corp.local,192.168.175.16,172.16.237.102,3306.0,3389.0,TCP/6,allow,37181147.0,16819273.0,SID980845,True,BLOCK_EXTERNAL_RDP,ind,LPT-10452,SID980845
FW000017162,,ws-10720,172.16.200.140,,3389.0,135.0,tcp,deny,35350465.0,9375935.0,SID823913,False,MONITOR_DB_ACCESS,unknown,WS-10720,SID823913
FW000013061,2026-08-15 20:32:00+00:00,ws-10546,172.16.26.118,,8443.0,3389.0,tcp,allow,14.0,33339696.0,SID-973033,False,DENY_TELNET,,WS-10546,SID973033
FW000004458,2026-08-31 18:30:58+00:00,VDR-11910,172.16.38.198,,80.0,135.0,tcp,allow,19354.0,14.0,SID-481812,True,allow_office_apps,,VDR-11910,SID481812
FW000010076,2026-08-10 11:16:57+00:00,vdr-12577,192.168.241.101,192.168.131.170,22.0,8443.0,6,deny,40831.0,22891624.0,SID461390,False,DENY_TELNET,ind,VDR-12577,SID461390
FW000009729,2026-08-16 20:12:00+00:00,LPT-12626,172.16.52.76,,,445.0,17,deny,15.0,36.0,,False,,unknown,LPT-12626,
FW000014199,2026-08-23 12:47:50+00:00,WS-10036,,52.210.166.235,80.0,3389.0,17,allow,18.0,11079656.0,SID792845,False,BLOCK_EXTERNAL_RDP,China,WS-10036,SID792845
FW000007641,2026-09-08 04:36:35+00:00,LPT-10318,192.168.40.180,,1433.0,25.0,UDP/17,allow,20.0,14013.0,SID421758,False,MONITOR_DB_ACCESS,US,LPT-10318,SID421758
FW000012631,2026-09-09 16:51:06+00:00,ws-10228,192.168.51.79,,135.0,443.0,UDP/17,allow,,32.0,sid251096,False,UNKNOWN,Russia,WS-10228,SID251096
FW000016011,2026-08-05 11:01:00+00:00,VDR-11771,211.68.50.150,141.136.205.86,53.0,53.0,udp,allow,26471718.0,34765255.0,sid210217,False,allow_office_apps,India,VDR-11771,SID210217
FW000024968,,LPT-11190,97.197.66.159,,3306.0,22.0,6,deny,32889051.0,,SID285374,False,,US,LPT-11190,SID285374
FW000025009,2026-08-11 00:00:00+00:00,VDR-12883,71.79.245.106,,8443.0,445.0,6,allow,1884801.0,15493252.0,SID294265,False,,,VDR-12883,SID294265
FW000011021,2026-08-19 00:03:41+00:00,LPT-11125,,77.216.149.88,,22.0,TCP,allow,10.0,2470839.0,SID175084,True,,RU,LPT-11125,SID175084
FW000010521,2026-08-10 06:37:46+00:00,LPT-10897,,172.16.47.48,25.0,,TCP,allow,,5437608.0,,False,,,LPT-10897,
FW000011072,2026-08-17 23:38:00+00:00,WS-12822,82.86.70.154,43.104.134.118,443.0,135.0,tcp,allow,,40869563.0,,False,allow_office_apps,unknown,WS-12822,
FW000006464,2026-08-06 00:00:00+00:00,VDR-12734,,,8443.0,443.0,UDP,allow,,18869278.0,SID-652847,False,ALLOW_INTERNAL_DNS,United States,VDR-12734,SID652847
FW000004521,2026-08-16 22:47:32+00:00,WS-11733,,,22.0,1433.0,udp,allow,23.0,27.0,SID612366,False,ALLOW_WEB,China,WS-11733,SID612366
FW000018086,,ws-10774,,172.16.88.199,8080.0,3389.0,tcp,deny,44.0,47779561.0,SID810066,False,block_tor_exit,,WS-10774,SID810066
FW000027990,2026-08-15 00:13:04+00:00,LPT-10258,115.137.102.243,192.168.248.85,,,6,allow,46563194.0,17878709.0,SID785904,False,MONITOR_DB_ACCESS,US,LPT-10258,SID785904
FW000010213,2026-08-23 01:21:36+00:00,lpt-11977,172.16.49.34,142.129.134.42,3389.0,445.0,UDP/17,allow,14498.0,21.0,SID461600,False,block_tor_exit,China,LPT-11977,SID461600
FW000022275,,VDR_11147,172.16.207.197,92.168.50.192,8080.0,53.0,icmp,allow,22203946.0,2116532.0,SID442055,False,ALLOW_INTERNAL_DNS,China,VDR-11147,SID442055
FW000021951,2026-08-05 05:00:40+00:00,LPT-12481,,,22.0,3389.0,tcp,allow,11094717.0,34124.0,SID515183,False,MONITOR_DB_ACCESS,,LPT-12481,SID515183
FW000005305,2026-08-26 01:04:20+00:00,vdr-11066,192.168.112.74,10.46.180.0,135.0,3389.0,udp,allow,49682759.0,2.0,SID871674,False,,India,VDR-11066,SID871674
FW000029612,2026-08-30 12:12:00+00:00,WS-10998,105.170.3.208,,8080.0,3306.0,17,deny,13862209.0,39555878.0,sid900105,False,UNKNOWN,Russia,WS-10998,SID900105
FW000021100,2026-08-08 00:00:00+00:00,vdr-10207,183.114.85.85,,,,TCP/6,allow,16.0,24363904.0,SID564569,False,UNKNOWN,unknown,VDR-10207,SID564569
FW000013131,2026-08-01 00:00:00+00:00,WS_10874,128.19.200.93,81.175.146.222,22.0,80.0,6,allow,14778125.0,,SID790672,False,block_tor_exit,,WS-10874,SID790672
FW000000734,2026-08-10 01:34:30+00:00,,,,22.0,,17,allow,11.0,23.0,SID149874,False,BLOCK_EXTERNAL_RDP,US,,SID149874
FW000004752,2026-08-04 16:30:35+00:00,LPT-10782,46.24.33.223,,135.0,8443.0,TCP/6,deny,28631014.0,39884492.0,SID809689,False,MONITOR_DB_ACCESS,India,LPT-10782,SID809689
FW000010123,2026-08-21 00:35:18+00:00,WS-12828.corp.local,192.168.79.202,,135.0,25.0,udp,allow,6891589.0,41.0,SID874015,False,allow_office_apps,unknown,WS-12828,SID874015
FW000019114,2026-09-05 21:49:13+00:00,LPT-10318,192.168.53.206,100.101.91.228,53.0,443.0,ping,allow,41989020.0,,SID879663,False,UNKNOWN,RU,LPT-10318,SID879663
FW000028441,2026-08-07 18:52:19+00:00,LPT-10639.corp.local,,,1433.0,443.0,6,allow,45054055.0,4752527.0,SID371249,False,BLOCK_EXTERNAL_RDP,CN,LPT-10639,SID371249
FW000008332,2026-08-18 16:18:56+00:00,ws-11120,,72.153.75.20,80.0,,tcp,allow,34823770.0,33876982.0,SID439371,False,DENY_TELNET,,WS-11120,SID439371
FW000015338,,LPT-12540,192.168.133.36,,3389.0,,TCP/6,allow,,8179749.0,SID879087,False,allow_office_apps,ind,LPT-12540,SID879087
FW000003190,2026-08-08 23:15:25+00:00,vdr-10762,172.16.52.224,185.188.140.156,,53.0,ping,allow,41300678.0,43241945.0,SID388119,False,block_tor_exit,Russia,VDR-10762,SID388119
FW000014198,2026-08-05 02:02:00+00:00,VDR-10667,172.16.94.126,,,,tcp,allow,5.0,38.0,SID562050,False,UNKNOWN,India,VDR-10667,SID562050
FW000029219,2026-09-07 00:00:00+00:00,VDR-11095,,,80.0,8080.0,tcp,allow,,47927817.0,SID514003,False,allow_office_apps,CN,VDR-11095,SID514003
FW000009385,2026-08-22 17:06:47+00:00,WS-10113,172.16.34.235,17.213.7.17,443.0,8443.0,TCP/6,allow,41964883.0,22292887.0,SID916283,False,,ind,WS-10113,SID916283
FW000003779,2026-08-10 05:49:20+00:00,ws-12713,172.16.75.211,93.11.36.51,445.0,22.0,TCP,deny,9193440.0,19.0,SID913223,False,MONITOR_DB_ACCESS,,WS-12713,SID913223
FW000027504,2026-08-02 11:21:00+00:00,vdr-12527,192.168.60.221,205.158.147.212,1433.0,,tcp,allow,10971663.0,1397822.0,SID604512,False,ALLOW_INTERNAL_DNS,United States,VDR-12527,SID604512
FW000008011,2026-08-18 05:33:41+00:00,VDR-10477,,,1433.0,135.0,17,allow,30002414.0,37.0,,False,,US,VDR-10477,
FW000012287,2026-08-06 00:00:00+00:00,,,192.168.64.195,8080.0,,ICMP,allow,33591596.0,17.0,SID514243,True,DENY_TELNET,India,,SID514243
FW000002035,,VDR-10756,,172.16.44.44,445.0,53.0,6,deny,42395354.0,23751368.0,SID768241,False,,China,VDR-10756,SID768241
FW000010276,2026-07-08 03:52:57+00:00,LPT_12481,172.16.44.180,172.16.173.92,,80.0,6,allow,4237193.0,14527110.0,,False,MONITOR_DB_ACCESS,China,LPT-12481,
FW000015321,2026-04-08 11:30:43+00:00,WS-12162,,172.16.196.78,1433.0,80.0,tcp,allow,19624075.0,,SID670994,False,block_tor_exit,,WS-12162,SID670994
FW000022748,,WS-10878,172.16.89.167,172.16.99.59,3389.0,25.0,tcp,allow,2326151.0,8760340.0,,False,UNKNOWN,Russia,WS-10878,
FW000026924,2026-09-04 00:00:00+00:00,WS-11078,172.16.201.150,175.146.153.188,,25.0,UDP,allow,40409096.0,21519600.0,sid253811,False,DENY_TELNET,,WS-11078,SID253811
FW000017674,2026-08-08 20:37:31+00:00,VDR-10559,172.16.224.102,,,80.0,tcp,deny,29681652.0,21796160.0,SID113480,True,,RU,VDR-10559,SID113480
FW000015015,2026-09-08 08:32:14+00:00,WS-10824.corp.local,172.16.32.37,144.82.158.132,53.0,1433.0,6,allow,16467.0,,SID236334,False,,Russia,WS-10824,SID236334
FW000022955,2026-08-09 04:54:10+00:00,WS-11739,172.16.177.179,,3306.0,25.0,6,deny,47957787.0,5460.0,SID425541,False,MONITOR_DB_ACCESS,IN,WS-11739,SID425541
FW000002542,2026-09-08 00:47:00+00:00,,192.168.158.208,104.16.46.18,8443.0,8443.0,6,deny,33414589.0,3.0,SID410936,False,block_tor_exit,IN,,SID410936
FW000019305,2026-08-19 17:22:17+00:00,WS-10070,192.168.136.63,,,8443.0,6,allow,1645307.0,22567390.0,SID990736,True,allow_office_apps,India,WS-10070,SID990736
FW000024097,2026-08-26 00:00:00+00:00,lpt-10003,,56.233.38.47,1433.0,135.0,UDP/17,allow,47.0,,,False,BLOCK_EXTERNAL_RDP,India,LPT-10003,
FW000006454,2026-08-19 00:00:00+00:00,VDR-10166,172.16.206.40,,135.0,8443.0,tcp,allow,,1475074.0,SID595879,False,DENY_TELNET,,VDR-10166,SID595879
FW000003354,2026-08-07 00:00:00+00:00,WS-10505,192.168.121.202,,25.0,,TCP/6,allow,41.0,24.0,SID-489838,False,,India,WS-10505,SID489838
FW000010512,2026-08-17 05:22:20+00:00,LPT-12010,192.168.59.147,192.168.206.230,53.0,,icmp,allow,9.0,9422226.0,,False,allow_office_apps,IN,LPT-12010,
FW000027605,2026-08-26 00:23:00+00:00,VDR-11943,217.23.54.11,,,3389.0,udp,allow,5604197.0,15108322.0,SID773052,True,allow_office_apps,United States,VDR-11943,SID773052
FW000003593,2026-08-29 11:02:00+00:00,LPT-10775,,150.70.80.126,,3306.0,tcp,allow,9.0,35944186.0,SID543562,False,allow_office_apps,unknown,LPT-10775,SID543562
FW000010611,2026-08-31 01:09:19+00:00,WS-11110,,20.197.187.24,3389.0,445.0,TCP,deny,41910783.0,2264726.0,SID590063,False,BLOCK_EXTERNAL_RDP,United States,WS-11110,SID590063
FW000016179,2026-08-12 04:40:00+00:00,LPT-11833,,,3306.0,,TCP,allow,,22652129.0,SID-683662,False,,,LPT-11833,SID683662
FW000006658,2026-08-24 18:51:00+00:00,VDR-12825,192.168.190.46,172.16.232.235,,53.0,6,deny,47910469.0,11809038.0,SID266433,False,block_tor_exit,CN,VDR-12825,SID266433
FW000027655,,WS-12115,192.168.197.102,173.50.206.238,53.0,,6,allow,37238883.0,14218246.0,SID132775,False,BLOCK_EXTERNAL_RDP,,WS-12115,SID132775
FW000029063,2026-09-09 10:02:49+00:00,VDR-10536,,164.133.135.93,,,TCP/6,deny,20321448.0,27623.0,SID775897,False,,,VDR-10536,SID775897
FW000028932,2026-08-19 13:53:16+00:00,VDR-11419.corp.local,172.16.87.71,101.78.209.240,135.0,80.0,tcp,allow,47625253.0,3199923.0,SID474321,False,DENY_TELNET,ind,VDR-11419,SID474321
FW000005129,2026-08-13 10:58:00+00:00,LPT-10880,,,8080.0,22.0,TCP,allow,,2709489.0,SID174467,False,DENY_TELNET,United States,LPT-10880,SID174467
FW000012660,2026-09-05 14:29:28+00:00,LPT-11526,,,445.0,,TCP,allow,12916546.0,12.0,SID130378,False,MONITOR_DB_ACCESS,India,LPT-11526,SID130378
FW000015565,2026-09-09 10:32:45+00:00,WS_11381,89.134.115.65,172.16.45.222,25.0,,UDP,allow,3709.0,39318.0,SID111563,False,,unknown,WS-11381,SID111563
FW000015986,2026-08-25 07:17:40+00:00,VDR-11913,152.34.37.119,192.168.94.48,,22.0,UDP/17,deny,49841102.0,13943619.0,SID824816,False,,,VDR-11913,SID824816
FW000029230,2026-08-04 00:00:00+00:00,LPT-12741,,192.168.25.25,1433.0,25.0,6,deny,32477455.0,26233253.0,SID934955,False,BLOCK_EXTERNAL_RDP,,LPT-12741,SID934955
FW000013963,2026-08-24 01:44:54+00:00,LPT-11303,192.168.144.29,120.207.79.88,8080.0,443.0,udp,allow,10.0,29881868.0,SID812436,True,,US,LPT-11303,SID812436
FW000017406,2026-08-25 01:41:58+00:00,LPT-10434,137.4.36.27,192.168.75.139,3389.0,,17,allow,21.0,40818497.0,SID770066,False,UNKNOWN,CN,LPT-10434,SID770066
FW000013100,2026-08-08 13:00:19+00:00,LPT-10931,,192.168.232.92,25.0,1433.0,udp,allow,39967298.0,14814106.0,SID981951,False,UNKNOWN,India,LPT-10931,SID981951
FW000028623,2026-09-01 15:34:06+00:00,WS-11435,,220.239.159.228,,8443.0,6,allow,,27869559.0,SID806819,False,allow_office_apps,United States,WS-11435,SID806819
FW000006463,2026-01-08 14:02:51+00:00,LPT-11304,,172.16.230.53,53.0,445.0,tcp,allow,15.0,43.0,SID-255780,False,,CN,LPT-11304,SID255780
FW000014882,,VDR_12513,51.191.117.243,172.16.85.118,8443.0,135.0,tcp,allow,32114580.0,20443686.0,SID408610,False,BLOCK_EXTERNAL_RDP,US,VDR-12513,SID408610
FW000014472,2026-08-14 22:13:43+00:00,WS-10971,,,25.0,,TCP/6,allow,17995409.0,,SID435454,False,MONITOR_DB_ACCESS,China,WS-10971,SID435454
FW000005006,,VDR-10796,,112.65.157.221,,,UDP/17,deny,2.0,29954302.0,,False,UNKNOWN,,VDR-10796,
FW000026960,2026-09-08 00:00:00+00:00,VDR-12980,48.158.192.203,,,443.0,UDP,deny,21135063.0,13.0,SID724718,False,UNKNOWN,IN,VDR-12980,SID724718
FW000004541,2026-09-06 21:27:41+00:00,VDR-12740,192.168.224.93,,,53.0,6,allow,33710008.0,3800832.0,,False,MONITOR_DB_ACCESS,,VDR-12740,
FW000017900,2026-08-21 00:00:00+00:00,WS-10442,,59.77.25.224,8443.0,,udp,deny,13762892.0,21039.0,sid300821,True,DENY_TELNET,,WS-10442,SID300821
FW000022306,2026-08-07 04:52:12+00:00,,172.16.147.224,192.168.91.202,,,6,allow,20506.0,17018207.0,SID978972,True,block_tor_exit,,,SID978972
FW000009202,2026-09-03 03:51:17+00:00,VDR-11556,,,80.0,8443.0,TCP,allow,,44953420.0,SID187609,False,,United States,VDR-11556,SID187609
FW000011133,,VDR-10116,,184.119.253.8,1433.0,135.0,TCP/6,allow,1873144.0,30062563.0,SID888793,False,MONITOR_DB_ACCESS,China,VDR-10116,SID888793
FW000016535,,WS-10287,,,8080.0,445.0,TCP,allow,15779203.0,42875114.0,,False,MONITOR_DB_ACCESS,,WS-10287,
FW000002332,2026-08-03 06:38:30+00:00,VDR-10762,,,,8443.0,6,deny,4777273.0,7914.0,,False,ALLOW_WEB,,VDR-10762,
FW000025058,2026-09-09 07:13:00+00:00,WS_11137,,,443.0,3306.0,UDP/17,allow,46336.0,36603246.0,,False,ALLOW_INTERNAL_DNS,IN,WS-11137,
FW000016948,,WS-10151,169.190.217.253,192.168.74.252,80.0,,tcp,allow,11986718.0,31183305.0,SID683706,False,ALLOW_INTERNAL_DNS,US,WS-10151,SID683706
FW000009659,2026-08-28 11:35:16+00:00,WS-10078,,,22.0,135.0,TCP,allow,30640027.0,43.0,SID553161,False,,China,WS-10078,SID553161
FW000007428,2026-08-10 21:06:00+00:00,,172.16.220.116,61.108.200.80,8080.0,443.0,6,deny,3726876.0,15081334.0,SID325648,False,MONITOR_DB_ACCESS,RU,,SID325648
FW000002933,2026-08-26 00:00:00+00:00,VDR_11404,,,8443.0,,6,allow,47.0,4677396.0,SID496651,False,BLOCK_EXTERNAL_RDP,China,VDR-11404,SID496651
FW000015481,,,192.168.225.235,,22.0,,tcp,allow,14527310.0,37.0,SID-561384,False,ALLOW_INTERNAL_DNS,CN,,SID561384
FW000002773,2026-09-01 00:00:00+00:00,LPT-12719,,,53.0,,TCP/6,deny,46.0,,SID506026,False,ALLOW_INTERNAL_DNS,RU,LPT-12719,SID506026
